tempo,giocatore,x_pos,y_pos,velocita,sprint,passaggi_chiave,indice_incisivita
15,13,88.24019006186631,59.713736712576505,2.1218984916173005,0,0,4.243796983234601
15,14,17.23913841335131,53.38032526176847,2.5209548523006338,0,0,5.0419097046012675
15,15,1.880090769512238,25.161625784784405,6.55870476121744,1,0,23.11740952243488
15,16,14.690203267888727,6.879607112760377,2.138670174606165,0,0,4.27734034921233
15,17,30.257114253773494,51.97851328228234,3.13041778353385,0,0,6.2608355670677
15,18,67.6989636424421,26.293282808814094,3.6097559938754844,0,1,15.21951198775097
15,19,56.087619958282026,13.54330171392117,6.945106103763189,1,1,31.89021220752638
15,20,30.872756099471456,29.74420893457226,6.514166502507414,1,0,23.02833300501483
15,21,63.571489094764566,3.2592237426346267,5.722147959438341,0,0,11.444295918876682
15,22,18.807123447177453,56.26407055379776,6.1458202431154865,1,1,30.291640486230975
16,1,40.078652394946474,33.08592391358054,2.1437753455062816,0,0,4.287550691012563
16,2,95.64485586622895,25.796964430822673,3.689290247381561,0,0,7.378580494763122
16,3,80.72088942095317,22.299682172703193,0.9149726371813963,0,1,9.829945274362792
16,4,51.58576743120171,52.80164438596797,1.3623575827453553,0,0,2.7247151654907107
16,5,32.77856678344548,11.893643127630781,2.898908267702489,0,1,13.797816535404978
16,6,7.198845295647583,32.690042847886005,5.385134255489379,0,0,10.770268510978758
16,7,5.884003061565995,42.65650500688507,2.9130779872583306,0,0,5.826155974516661
16,8,93.0489968624014,9.009567622702923,0.1343459377613968,0,0,0.2686918755227936
16,9,64.00278888072407,44.88163084411461,5.322028761854945,0,0,10.64405752370989
16,10,75.86735926925424,19.667837920439496,3.7471709201681414,0,0,7.494341840336283
16,11,0.08497488734566075,0.7945391315350963,0.08484542250725291,0,0,0.16969084501450582
16,12,104.0217304619884,67.2076173697,6.831116284370377,1,0,23.662232568740755
16,13,88.3369016840815,56.750536863045696,6.717036510247234,1,0,23.434073020494466
16,14,15.830135322623178,53.164193928186045,0.7681533907425245,0,0,1.536306781485049
16,15,0.06554865525057663,26.061518879778713,3.180641341919726,0,1,14.361282683839452
16,16,16.986329516404272,8.707749890306353,3.417687959152447,0,0,6.835375918304894
16,17,29.93694994737818,54.21460248755727,2.27273148823042,0,0,4.54546297646084
16,18,67.92196482824527,25.787653852137037,3.3321269055813656,0,0,6.664253811162731
16,19,55.16751596297062,13.089597184188978,2.761333949990247,0,0,5.522667899980494
16,20,30.290490871659614,29.999833268135493,5.495115806859398,0,2,26.990231613718798
16,21,63.81235006633936,3.2637927728647482,2.207848270236089,0,0,4.415696540472178
16,22,19.46253070179698,58.05003996597727,3.0632218683877435,0,0,6.126443736775487
17,1,39.94613840643283,34.46794831806028,2.3678725419614888,0,1,12.735745083922978
17,2,97.76070787373669,27.618683131683692,2.605169166862593,0,0,5.210338333725186
17,3,81.13570492129217,23.498931052959414,3.075834927861165,0,0,6.15166985572233
17,4,50.625027279047934,53.054237174680836,6.601530864212953,1,0,23.203061728425908
17,5,30.991631574513768,11.987671222961092,0.8505096341064264,0,0,1.7010192682128529
17,6,7.331815341744602,35.273235756413456,6.208474301464887,1,0,22.41694860292977
17,7,5.540528769330625,42.791569263365,2.001347524674121,0,0,4.002695049348242
17,8,93.40443898596946,8.327337148870242,6.029589974544052,1,1,30.059179949088104
17,9,62.7990497809066,46.82984783138519,1.765687141213531,0,0,3.531374282427062
17,10,74.3959831048138,17.675960812908585,3.22377648091898,0,1,14.44755296183796
17,11,1.1053729562888814,2.5312613945711107,5.435132125498073,0,0,10.870264250996145
17,12,103.34461597558744,66.55353713822518,1.242001386287948,0,0,2.484002772575896
17,13,88.76071697324168,55.68875784793092,6.892688176671557,1,1,31.785376353343114
17,14,14.657566541705226,54.48358281016559,1.1537037101060599,0,0,2.3074074202121198
17,15,0.9762453064260043,28.02825720925587,5.081859369897068,0,0,10.163718739794136
17,16,15.10744599785603,7.954056159940428,1.4945795641747033,0,0,2.9891591283494066
17,17,30.35871929078236,52.82617121289572,5.8849211960784,0,0,11.7698423921568
17,18,68.88449598397725,27.624594482976534,3.7956604384429378,0,0,7.5913208768858755
17,19,54.2924790046296,13.147485094529527,3.5585238284139598,0,0,7.1170476568279195
17,20,32.473918906781286,32.69874063066399,3.9551539500131128,0,0,7.9103079000262255
17,21,64.93105194292997,4.153936532655162,6.113260411025654,1,0,22.226520822051306
17,22,18.18192589976961,58.588854066664034,5.327850759302106,0,0,10.655701518604213
18,1,39.57043634794496,34.43851308934457,4.95376654318641,0,0,9.90753308637282
18,2,99.00338964727935,26.22861347794542,3.6208833950912656,0,0,7.241766790182531
18,3,83.06767863199508,22.8647131113311,1.0321676869439877,0,0,2.0643353738879755
18,4,51.01602152877354,50.953475234268424,3.0381355632171267,0,0,6.0762711264342535
18,5,32.071387510820855,14.157427126880958,1.544283668978479,0,0,3.088567337956958
18,6,6.559853017917382,33.60790067664906,5.149641799674329,0,2,26.29928359934866
18,7,5.957503366444688,44.97378523085261,2.948736373058504,0,0,5.897472746117008
18,8,91.2296541377481,6.66787487702773,5.499561326561624,0,0,10.999122653123248
18,9,62.117765443439325,45.599332094589144,2.8693342278740177,0,1,13.738668455748035
18,10,73.1702049049003,14.534779871412919,4.003105898590306,0,0,8.006211797180612
18,11,1.9889583773976827,3.039342148875564,1.2913337719354754,0,0,2.5826675438709508
18,12,100.79634217588197,68.0,2.341579021193525,0,0,4.68315804238705
18,13,91.28235544563742,54.56239952326075,0.1693423472394867,0,1,8.338684694478973
18,14,16.407389428170735,53.62408610267917,3.626551363671708,0,0,7.253102727343416
18,15,1.2479200717425956,26.774614006724505,6.584754715807383,1,0,23.169509431614767
18,16,18.428823283049443,7.510030318945581,3.0075976891725453,0,1,14.01519537834509
18,17,30.548392825017554,51.79426513169998,1.302709924923941,0,0,2.605419849847882
18,18,71.67646937983184,30.45451645211065,3.207308207165249,0,0,6.414616414330498
18,19,56.738872776524005,14.58214561705096,0.9343598069116065,0,0,1.868719613823213
18,20,31.536734586380206,33.94051577460762,5.095575148816357,0,0,10.191150297632714
18,21,64.92048774454287,6.12254946526911,3.057954918306257,0,0,6.115909836612514
18,22,19.85577897981765,57.614955699550144,5.358590292937768,0,0,10.717180585875536
19,1,38.072858189162524,34.89120093907377,3.2081044907005953,0,0,6.416208981401191
19,2,100.15251006485639,28.06901331377188,1.1604217811429303,0,1,10.32084356228586
19,3,82.91744751727515,22.55920248606565,4.683156361303758,0,0,9.366312722607516
19,4,49.699047648638704,49.71315470320864,2.8823587910915593,0,0,5.764717582183119
19,5,31.731669172968566,14.708475387105224,3.8180230858483384,0,0,7.636046171696677
19,6,7.930229957267256,32.403132250628545,3.587518541392322,0,0,7.175037082784644
19,7,8.19653621988397,44.56709982928876,3.2146791431787065,0,0,6.429358286357413
19,8,91.19760319622544,5.547057358305995,5.503947395688232,0,0,11.007894791376463
19,9,58.48140505302991,46.92540018913072,1.8103458442162714,0,0,3.620691688432543
19,10,74.27547075053896,14.112788535735598,2.311505454100483,0,0,4.623010908200966
19,11,2.0894444532349907,3.813250975431713,3.6357010165275616,0,0,7.271402033055123
19,12,98.45252339055216,67.20642098398056,6.144810547064286,1,1,30.28962109412857
19,13,92.47375246507016,52.68096538850688,1.671573479670775,0,0,3.34314695934155
19,14,16.847726326420677,51.58921339574407,6.894927592986125,1,0,23.78985518597225
19,15,1.947565045392885,26.72115178327828,0.19017194857891873,0,0,0.38034389715783745
19,16,16.00612555919118,9.257139350631338,3.247519637686329,0,1,14.495039275372658
19,17,29.446505459820482,50.57888647617841,3.4846875562400315,0,0,6.969375112480063
19,18,71.97732317567825,32.17747247625372,4.597460733070058,0,1,17.194921466140116
19,19,55.21514004805641,14.674665391822918,5.429282956477293,0,1,18.858565912954585
19,20,32.17995933687607,34.980174185502335,3.663307418363189,0,0,7.326614836726378
19,21,65.1851500774587,5.5720077066441265,5.549980933236876,0,0,11.099961866473752
19,22,18.61439364884457,57.74417152411971,4.442076922852126,0,0,8.884153845704253
20,1,39.220943510418174,34.60346875176381,5.797744767060529,0,0,11.595489534121057
20,2,98.32383814787757,28.245595139843246,1.2163311519502065,0,0,2.432662303900413
20,3,84.39130771271681,23.543743790808474,5.781847488956573,0,0,11.563694977913146
20,4,50.94975865737775,49.07152117263851,1.679118789291613,0,0,3.358237578583226
20,5,31.33334891594093,15.433613619277128,2.4355898810751664,0,0,4.871179762150333
20,6,7.110468865504124,31.629556645729043,5.241784358743145,0,0,10.48356871748629
20,7,8.643509574450148,45.70845694402412,4.346499972349018,0,0,8.692999944698036
20,8,90.89831018623133,3.802273166725537,5.89013287159332,0,0,11.78026574318664
20,9,57.37769918046566,47.23090831647037,6.853734566106081,1,0,23.70746913221216
20,10,74.56275219633791,14.47464574221862,0.8838531909515192,0,0,1.7677063819030383
20,11,2.8713873891286252,3.821966813245388,2.2757281080218927,0,0,4.5514562160437855
20,12,98.85010745781263,67.13888074973727,0.4874880371368402,0,0,0.9749760742736804
20,13,94.19685268946432,54.82947843533313,5.990160812340505,0,0,11.98032162468101
20,14,15.064209402850626,51.20633548259069,5.859287876700581,0,0,11.718575753401161
20,15,1.9966517827039463,26.320779715256798,4.500173370410954,0,0,9.000346740821907
20,16,18.69550944618749,9.59307226776594,3.5885832720153705,0,0,7.177166544030741
20,17,28.238447719244967,51.47354998551942,1.4885106345976729,0,0,2.9770212691953457
20,18,72.38378498394754,32.63376185558385,2.1276248086850664,0,0,4.255249617370133
20,19,57.926954286255196,15.200843155455132,6.568133729139379,1,1,31.13626745827876
20,20,31.724467051065073,32.04725954603718,5.519131402773091,0,0,11.038262805546182
20,21,64.93705155024344,7.53096258263491,1.8220080029620211,0,1,11.644016005924042
20,22,18.47763996951029,54.384096676340455,3.9230844168630794,0,0,7.846168833726159
21,1,36.66362567921969,31.187981940464237,3.012991872246931,0,0,6.025983744493862
21,2,98.53508078766919,29.89649154998521,3.0421717260109826,0,0,6.084343452021965
21,3,84.77071293411443,23.448574694892255,4.213464017105921,0,1,16.42692803421184
21,4,50.66845747729544,47.65767308547392,4.249627051031278,0,0,8.499254102062556
21,5,31.000557560247973,16.066140321673796,4.1418801361442785,0,0,8.283760272288557
21,6,6.457635516303181,32.75543692648271,1.662034278623644,0,0,3.324068557247288
21,7,8.937472125247051,46.18392607068423,0.7295736196584337,0,0,1.4591472393168674
21,8,92.23130431655777,3.012140017743051,3.413669480348851,0,0,6.827338960697702
21,9,58.36677005974609,46.651193240592406,6.6537173681034245,1,0,23.30743473620685
21,10,75.07202392206617,13.505988716263767,5.205157413235918,0,0,10.410314826471836
21,11,1.505331654531527,3.9597639317181286,4.438728219634319,0,0,8.877456439268638
21,12,96.02230737978095,66.69447958447394,1.7807410658929288,0,0,3.5614821317858576
21,13,91.78728718105054,55.99832948680354,3.307453485045595,0,0,6.61490697009119
21,14,16.639375297014,49.91040865045948,0.9801686828732238,0,0,1.9603373657464476
21,15,2.639121226414191,27.669483285788036,6.800728836307354,1,0,23.601457672614707
21,16,20.049213279940165,9.914748518723401,3.374287406784578,0,0,6.748574813569156
21,17,29.33990473258721,50.49955301763883,4.275460497530378,0,0,8.550920995060755
21,18,72.50846868243255,31.933106745397684,1.4489480490689874,0,0,2.897896098137975
21,19,56.82627232557715,15.254938242659573,0.03854059412294575,0,0,0.0770811882458915
21,20,32.24576261530218,33.79252269796966,1.5334816637130044,0,0,3.066963327426009
21,21,65.33478484119178,8.493858385077237,0.7561802789148396,0,0,1.5123605578296793
21,22,19.457564729384597,58.4153982248859,5.61809975705869,0,0,11.23619951411738
22,1,33.85086697475108,31.360521059185363,5.0678113882626565,0,0,10.135622776525313
22,2,98.29488159431922,30.903501664660908,6.317173151000892,1,0,22.634346302001784
22,3,85.09050787647097,22.320620697284028,3.7377723078343466,0,0,7.475544615668693
22,4,50.189876573795516,46.46363430026868,0.08194627511632846,0,0,0.16389255023265692
22,5,32.614568268145874,16.09810779468171,2.0652849535790936,0,0,4.130569907158187
22,6,9.309421544932693,32.66444570576078,4.0403992071418555,0,0,8.080798414283711
22,7,7.874861974881357,43.91335448176499,0.8610230658662195,0,0,1.722046131732439
22,8,89.52659480217385,0.6359361032348163,2.4021714722086074,0,0,4.804342944417215
22,9,58.767460036263316,47.414280775437305,4.566041540143578,0,1,17.132083080287156
22,10,72.70023786901797,14.84854618737794,3.0095175417310367,0,0,6.019035083462073
22,11,0.7807400770063677,4.179953449696453,1.9276682197879298,0,0,3.8553364395758596
22,12,98.44063832216409,68.0,5.522896119445553,0,0,11.045792238891107
22,13,91.3844912091918,54.66154114868061,5.588662383628467,0,1,19.177324767256934
22,14,13.411652195020041,48.83167867159585,6.416446650888451,1,0,22.832893301776902
22,15,2.3224258681726493,26.18871399506126,2.232067728247972,0,0,4.464135456495944
22,16,19.852327829301707,10.030026343161554,2.598206964063393,0,0,5.196413928126786
22,17,29.002620759875093,49.52454914640364,4.939101038506772,0,0,9.878202077013544
22,18,72.76145069038265,32.5960177197518,2.6218702091408495,0,0,5.243740418281699
22,19,55.190673709412884,17.37133681227898,3.0137053692354527,0,0,6.0274107384709055
22,20,32.09788041687579,33.82079713238693,6.230679246286658,1,0,22.461358492573318
22,21,66.39710647607662,8.84368258197249,1.0812182305632665,0,0,2.162436461126533
22,22,20.887269680254466,58.84608447268864,4.5207567040053895,0,0,9.041513408010779
23,1,33.00761493488363,31.04668824856857,1.8917338449154828,0,1,11.783467689830966
23,2,95.7697243059878,29.694696564916626,2.4309392732135526,0,0,4.861878546427105
23,3,86.53778532611715,24.743994932606377,0.9743769094198685,0,0,1.948753818839737
23,4,48.338353265975634,45.57493791153934,4.3836402499474465,0,0,8.767280499894893
23,5,32.57495963270748,16.51834953291112,2.8124516045802697,0,2,21.62490320916054
23,6,8.095016265050225,33.300537272456914,3.9856415282759796,0,0,7.971283056551959
23,7,7.164102954274983,43.89167607544757,1.4091847547570326,0,0,2.8183695095140653
23,8,90.3460211741794,0.645569507951223,0.2762167302362952,0,0,0.5524334604725905
23,9,58.11288120047346,47.24986606954856,3.8011720877036423,0,0,7.602344175407285
23,10,72.56769343020997,14.293529642554748,6.748201930158596,1,1,31.496403860317194
23,11,0.3925459830057142,6.577924205453528,3.733706401357538,0,1,15.467412802715076
23,12,99.28201749407594,67.55677952295626,5.533568559924195,0,0,11.06713711984839
23,13,92.4299228159579,54.1608119140466,5.559474637845838,0,0,11.118949275691676
23,14,15.171339151400003,49.386141959892996,6.139634067127322,1,1,30.279268134254643
23,15,2.161472652166306,26.860289383776678,3.238729235457755,0,1,14.47745847091551
23,16,17.496013601198957,8.339875139796845,6.044832657601816,1,0,22.089665315203632
23,17,27.21173325027651,49.738963788549206,2.627309355437213,0,0,5.254618710874426
23,18,75.36022318961028,35.94296793904075,1.422561637602611,0,0,2.845123275205222
23,19,56.14775036157402,18.122603524695666,2.705783547761195,0,0,5.41156709552239
23,20,29.39629381564668,33.006786432785894,3.4462783600082734,0,0,6.892556720016547
23,21,65.21543084821425,7.912411184595815,6.059040019371865,1,1,30.11808003874373
23,22,20.63505395237728,58.13794860614295,5.792632454744122,0,0,11.585264909488243
24,1,33.8410216338888,31.181059270451446,5.56160881143524,0,0,11.12321762287048
24,2,95.4737166755268,29.46778663943636,0.35158208024781634,0,0,0.7031641604956327
24,3,86.24542290558813,26.444650077906974,2.82011297842846,0,0,5.64022595685692
24,4,49.228688349396926,41.16435495954292,1.6266902613923349,0,0,3.2533805227846697
24,5,33.558810797502126,16.81045382498928,5.624379203078193,0,1,19.248758406156384
24,6,8.066953130381378,32.71775959282358,6.34277701492748,1,0,22.68555402985496
24,7,8.850272034254004,45.312965768631855,3.3350589044065413,0,0,6.670117808813083
24,8,89.18670467244398,1.2561479386380259,4.483332295230908,0,1,16.966664590461818
24,9,56.655396098661534,45.18043882236516,2.504698588794842,0,0,5.009397177589684
24,10,71.62761759332503,15.587119851128886,0.860444749257713,0,1,9.720889498515426
24,11,1.8222335510698442,7.347552335599468,3.1454481942774946,0,0,6.290896388554989
24,12,100.36966117434794,68.0,4.373487039525817,0,0,8.746974079051634
24,13,91.46770042312346,54.80869573105751,4.7783205485638165,0,0,9.556641097127633
24,14,16.371953439241526,50.517578954613356,4.997668427546128,0,1,17.995336855092255
24,15,3.9448427093782703,27.922745154578273,3.867506771855224,0,0,7.735013543710448
24,16,18.02318591251133,9.945100497271486,1.000131729375882,0,0,2.000263458751764
24,17,27.171951361402918,48.41615181170763,1.8998656631270006,0,0,3.799731326254001
24,18,75.11562274369463,34.825613971831075,1.989918650492617,0,0,3.979837300985234
24,19,55.13498294911245,17.90582551862239,4.406903878242156,0,0,8.813807756484312
24,20,28.207663934146737,32.544844138327335,5.2405166388834,0,0,10.4810332777668
24,21,62.375008847783576,8.232351745655222,0.0009428510313972405,0,0,0.001885702062794481
24,22,20.636862165420617,56.91231565954066,0.3279633596932219,0,0,0.6559267193864438
25,1,33.34917955911942,31.413845296239913,1.4839583828906064,0,0,2.967916765781213
25,2,96.71136407252826,28.167091315870007,3.305972629140872,0,1,14.611945258281743
25,3,85.25824817197524,25.989061034741976,4.744692402170309,0,0,9.489384804340618
25,4,47.209881964187105,39.93546816996067,2.0671103430028293,0,0,4.1342206860056585
25,5,32.84447948718514,18.122037596058373,4.5614783233409355,0,0,9.122956646681871
25,6,8.460795123884266,33.0081444598749,2.20939140634345,0,0,4.4187828126869
25,7,10.126618977505963,45.10690808603276,2.765916353280523,0,0,5.531832706561046
25,8,89.77240194733731,1.1013153092392816,1.3945069242583719,0,1,10.789013848516744
25,9,57.053439622760976,44.30630083594779,2.5745019142930703,0,0,5.149003828586141
25,10,67.96939185591039,15.38570110784943,0.7805854862489348,0,0,1.5611709724978695
25,11,3.956355755219754,8.736875438961857,1.8731487370958004,0,1,11.7462974741916
25,12,101.8177574012347,68.0,2.6536583407035534,0,0,5.307316681407107
25,13,91.60068680956562,55.1046692921659,0.13529341642320725,0,0,0.2705868328464145
25,14,15.44547559609,50.04346967057278,2.895498724430447,0,0,5.790997448860894
25,15,4.868499434034983,29.7285718103315,2.830028230784084,0,0,5.660056461568168
25,16,17.81401649898983,9.26981659999437,4.16592172433977,0,0,8.33184344867954
25,17,27.172743299687813,49.3179619351013,3.248666116174527,0,1,14.497332232349054
25,18,72.94984051949432,31.381342542125218,4.742795872212672,0,0,9.485591744425344
25,19,54.30917767487507,16.074756879751153,5.417939647069337,0,0,10.835879294138675
25,20,27.445453637675772,32.323173660101126,3.6490723335789728,0,1,15.298144667157946
25,21,61.695136234249055,10.41105304736134,0.11863365422706695,0,0,0.2372673084541339
25,22,21.126979312324096,57.3630271989569,5.650088761554178,0,0,11.300177523108356
26,1,34.82045973282563,30.300501015952463,1.6932530587902241,0,0,3.3865061175804483
26,2,93.46902357254946,28.55045179643856,4.757342329145755,0,0,9.51468465829151
26,3,86.74125192601224,23.96189238740402,1.922926705335244,0,0,3.845853410670488
26,4,48.21521181010311,40.95091775096998,3.217654092818629,0,0,6.435308185637258
26,5,29.434235098512183,16.717604647448216,3.0297120154662847,0,0,6.059424030932569
26,6,7.867051952786772,32.738708459522044,1.1602484587410915,0,0,2.320496917482183
26,7,9.011917580353987,43.911403880659485,1.4642982578554946,0,0,2.9285965157109892
26,8,92.27962628411045,0.9399766114509189,5.9055476483627665,0,1,19.811095296725533
26,9,56.010874132536365,44.244546620578966,5.976494451932669,0,0,11.952988903865338
26,10,68.7750281055021,15.463140672916241,6.7243888285923985,1,0,23.4487776571848
26,11,3.647764368977794,7.761850435956177,6.660008672532826,1,1,31.32001734506565
26,12,100.8245611330333,67.10328742027195,6.868006122542753,1,0,23.736012245085504
26,13,92.10890871078172,53.61339915356322,1.8167924822326325,0,0,3.633584964465265
26,14,16.035379431295333,52.16296180401303,4.154926547651502,0,0,8.309853095303003
26,15,5.357060470754782,29.174193516955793,4.3564028523207226,0,1,16.712805704641447
26,16,15.866826171407883,11.63697681186164,5.548165814018683,0,3,35.09633162803736
26,17,25.417716823789444,50.59080498681492,6.841155355940526,1,0,23.68231071188105
26,18,73.90761731038604,31.026189637679128,1.1317000536587334,0,0,2.2634001073174668
26,19,53.914709469204055,13.321189968689621,5.028318227604028,0,0,10.056636455208055
26,20,27.940551138894705,33.253063158694836,4.484306284842211,0,0,8.968612569684423
26,21,60.06151606002735,10.177320835867686,1.1388982066599613,0,0,2.2777964133199227
26,22,21.183772184837522,58.239886140881254,5.401388376850254,0,0,10.802776753700508
27,1,35.74819230351034,29.989284731926656,3.3343501331076917,0,0,6.668700266215383
27,2,94.41196142181128,26.646358986515153,1.4327607634009878,0,0,2.8655215268019756
27,3,85.69774485923993,22.335605300870533,1.3029512842734357,0,0,2.6059025685468713
27,4,48.91956953762576,42.022073000550115,5.985211411339546,0,0,11.970422822679092
27,5,29.203496057714634,15.408210132338866,0.4981079962140297,0,0,0.9962159924280594
27,6,7.837428312484831,32.00883862351133,6.585491643521755,1,0,23.170983287043512
27,7,7.817661523313371,44.41989440862336,2.8658845027191284,0,0,5.731769005438257
27,8,91.14263795033244,0.0,5.850781495373612,0,0,11.701562990747224
27,9,53.99470242699159,41.83965592035504,4.8553264023165665,0,0,9.710652804633133
27,10,69.1462959803664,15.688748830180486,4.582554808061682,0,0,9.165109616123363
27,11,3.798544510740037,8.643447914676091,6.131181584619399,1,0,22.262363169238796
27,12,102.61249941720898,66.21488762403428,1.977306984590026,0,0,3.954613969180052
27,13,92.71862492663935,51.24397589245441,0.26299763279235167,0,0,0.5259952655847033
27,14,18.10344405069036,50.29571494668579,5.358827253611026,0,0,10.717654507222052
27,15,4.291938792194126,28.277629246356152,2.9159607993760455,0,0,5.831921598752091
27,16,13.577419676324565,11.685840177974482,0.38244094000680606,0,1,8.764881880013611
27,17,25.738572626091667,50.3066844803426,2.129391037453966,0,0,4.258782074907932
27,18,71.59724586233943,34.00126898995669,1.6129166348214494,0,0,3.225833269642899
27,19,54.738555663956525,17.27252303416456,5.105413558615974,0,1,18.21082711723195
27,20,26.732887279065267,34.6898865009603,4.641330342623957,0,0,9.282660685247913
27,21,61.2304268911186,9.741458181221642,5.938977653633673,0,0,11.877955307267346
27,22,23.30034853642636,57.63177112946059,2.1205163394830047,0,0,4.241032678966009
28,1,37.04358729238023,30.858749575910625,0.17635389771460552,0,1,8.352707795429211
28,2,93.7215663194363,24.943167645967957,4.925898457403356,0,1,17.851796914806712
28,3,87.88734267179684,19.755451474448805,1.6448138349716692,0,0,3.2896276699433384
28,4,48.02193063461042,42.36493779182696,5.719896994109096,0,0,11.439793988218192
28,5,31.9067432703618,15.982860450448696,6.7692469267930235,1,0,23.538493853586047
28,6,8.557885292004778,31.15476307328914,3.533569188131697,0,0,7.067138376263394
28,7,8.670381861225268,44.57785838994199,6.038483298044253,1,0,22.076966596088504
28,8,88.7599411397061,1.1894022802396607,5.60002437234577,0,0,11.20004874469154
28,9,55.450292511761866,43.04470349358679,2.7758757739297426,0,0,5.551751547859485
28,10,69.19628786886511,14.254483505456015,6.057070312362387,1,0,22.114140624724776
28,11,0.33476891381273877,8.879028322778268,2.1685150144636944,0,0,4.337030028927389
28,12,104.23541250682025,67.7081863276589,6.09989823933598,1,0,22.19979647867196
28,13,93.94273419173012,51.13265942463032,5.576769780339606,0,0,11.153539560679212
28,14,19.734640311737607,51.681957682469644,4.374118697248992,0,0,8.748237394497984
28,15,3.6579884511117893,29.292526271279925,5.829812637517898,0,1,19.659625275035793
28,16,12.773480958210628,12.495876525399865,4.718139433411548,0,0,9.436278866823097
28,17,23.789897659640065,48.47336676733322,3.8420106555414915,0,0,7.684021311082983
28,18,73.1845564327553,35.407609173263836,2.147436196654988,0,0,4.294872393309976
28,19,55.688972974820274,17.404476265743806,4.349047143347271,0,0,8.698094286694541
28,20,23.145975632529044,34.577572593650565,5.128893354131963,0,0,10.257786708263925
28,21,61.911701641903356,8.939358309882255,0.4784724021697103,0,0,0.9569448043394206
28,22,22.231607247214,59.79840171169113,2.000308272148942,0,0,4.000616544297884
29,1,35.368800632457244,32.712467005921035,2.1903517594955373,0,0,4.380703518991075
29,2,93.4877190525313,24.120736701232055,4.183677978918922,0,2,24.367355957837844
29,3,88.12737001057603,20.50812557870012,1.083800288184039,0,1,10.167600576368077
29,4,49.69802885846411,44.53768663666635,6.180956773808411,1,0,22.361913547616822
29,5,31.36709030167817,13.993788921325638,4.113101097765813,0,0,8.226202195531625
29,6,7.937687550319865,31.545183833163467,4.7607831981288085,0,0,9.521566396257617
29,7,7.224743471909352,43.14213201759942,0.10776424183915934,0,0,0.21552848367831867
29,8,89.27562296203092,1.116423752883984,1.7717107742572613,0,0,3.5434215485145226
29,9,55.49948800487925,41.90696049153669,6.7030671055867215,1,0,23.406134211173445
29,10,68.85068679755646,12.868133789053559,5.878611246650987,0,0,11.757222493301974
29,11,1.670066530499919,10.431902324863897,4.707223486175202,0,1,17.414446972350405
29,12,101.46613071346312,66.31392003737028,0.058239595590344084,0,0,0.11647919118068817
29,13,91.697940309095,50.15762352301997,0.6483783813595704,0,0,1.2967567627191408
29,14,19.609483357052067,49.50748985292185,6.401840646939912,1,0,22.803681293879826
29,15,2.27519873142382,27.786590213157677,1.8109814950880867,0,0,3.6219629901761734
29,16,13.084381952309045,12.59989303095424,5.064134724950007,0,0,10.128269449900014
29,17,22.707291329634185,48.73859807554231,4.12617792639288,0,0,8.25235585278576
29,18,72.36453630587441,35.00012650777476,4.4638177282715485,0,0,8.927635456543097
29,19,58.199151110268076,19.41516784342933,4.998369063646887,0,0,9.996738127293774
29,20,21.196603777137646,35.82217122046933,1.3948923552676056,0,1,10.789784710535212
29,21,63.12879647364075,7.216963376753328,0.09621887807941676,0,0,0.19243775615883352
29,22,23.459773712846292,62.10529958930996,1.500845380952152,0,0,3.001690761904304
30,1,37.92632185326779,32.26126203759564,6.171834282904556,1,0,22.34366856580911
30,2,95.91018428089802,25.616377334473857,4.795940169121389,0,0,9.591880338242778
30,3,88.73918518413902,21.18692273323935,2.024312124071649,0,0,4.048624248143298
30,4,47.597399517967965,44.84784880641798,1.7496986247833486,0,0,3.499397249566697
30,5,33.49262092115061,15.015798176104052,3.7488767041577082,0,0,7.4977534083154165
30,6,8.16919258091648,34.113089626889014,2.476524111155052,0,1,12.953048222310105
30,7,6.947182387918145,42.21279850506689,2.1545708217652195,0,2,20.309141643530438
30,8,89.5063708361483,2.266124805051378,2.4809746415513843,0,0,4.9619492831027685
30,9,52.92279686116686,42.33426345677231,6.587845687735714,1,1,31.17569137547143
30,10,70.06620432086093,12.463671351108268,2.7491152028999135,0,0,5.498230405799827
30,11,3.3305136799538815,11.393682318480503,3.5219273078607802,0,0,7.0438546157215605
30,12,104.67820539122974,65.18801569099845,6.011717398177083,1,0,22.023434796354167
30,13,92.94400508483913,48.631637661323865,5.865358623962625,0,1,19.73071724792525
30,14,17.18643368013698,46.45419358869504,3.0744742087480215,0,0,6.148948417496043
30,15,3.0826847650192097,28.06296208407383,1.122557842838202,0,0,2.245115685676404
30,16,12.365805366266414,9.93963653002982,1.2547727901749652,0,0,2.5095455803499305
30,17,21.67171139042617,48.744737587055496,1.6071871252777807,0,0,3.2143742505555615
30,18,73.55429035606406,34.97532288240332,1.156991431000702,0,0,2.313982862001404
30,19,58.57724162432599,18.850969271968125,5.031177324974712,0,0,10.062354649949423
30,20,23.82044008092838,34.29479675397699,3.6045334493928163,0,0,7.209066898785633
30,21,62.079939147713056,6.4784262657630585,0.5848803625748282,0,0,1.1697607251496565
30,22,24.273830309811377,60.54700990462964,1.160237238756545,0,1,10.32047447751309
31,1,36.756837432576724,31.8294225279337,5.74971854030486,0,1,19.49943708060972
31,2,96.06880850006455,23.325547450766795,2.3353987708580597,0,0,4.670797541716119
31,3,86.61274928286186,22.086711682992817,3.1590587912047843,0,0,6.3181175824095686
